shotID,sessionID,uniqueid,lineCallType,id,playingPlayerID,receivingPlayerID,in_out,review,status,x,y,ballSpeed,impactSpeed,netHeight,spin,playingx,playingy,receivingx,receivingy,shotType,timestamp,TimeSinceLast,bitNet,bounce_x,bounce_y,bounce_playerPosition_x,bounce_playerPosition_y,bounce2ago_x,bounce2ago_y,stroke,MachineSetting,ServeSide,Type
1026188,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-22.91,6.787,47.694,34.067,3.298,0,48.865,-0.934,-25.883,9.963,NA,1570809536.708,4.730000019073486,0,32.733,1.437,50,-1.189,29.937,2.374,Forehand,Narrow 60 MPH,NA,Down the Line
1026189,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.441,2.834,65.322,46.658,1.738,0,-25.883,9.963,50,-8.866,NA,1570809538.011,1.3029999732971191,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026190,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,1,NA,-40.078,5.986,72.885,52.061,3.848,0,50,-10.236,-25.883,9.963,NA,1570809539.601,1.5900001525878906,0,32.441,2.834,50,-8.866,32.733,1.437,Forehand,Narrow 60 MPH,NA,Down the Line
1026191,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.662,-2.019,60.418,43.156,1.453,0,-32.43,8.121,48.099,0.024,NA,1570809541.069,1.4679999351501465,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026192,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-22.008,-0.112,40.335,28.81,4.035,0,48.049,-0.986,-32.43,8.121,NA,1570809542.713,1.6440000534057617,0,31.662,-2.019,48.099,0.024,32.441,2.834,Backhand,Narrow 60 MPH,NA,Down the Line
1026193,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.65,3.228,63.088,45.063,1.34,0,-40.29,2.309,50,-1.132,NA,1570809543.998,1.2849998474121094,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026194,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-24.734,-1.87,55.98,39.985,1.718,0,50,0.794,-20.205,9.73,NA,1570809548.445,4.447000026702881,0,29.65,3.228,50,-1.132,31.662,-2.019,Forehand,Narrow 60 MPH,NA,Cross Court
1026195,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.134,2.721,59.392,42.423,1.517,0,-20.205,9.73,50,-1.065,NA,1570809550.199,1.753999948501587,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026196,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,4,NA,-26.709,13.566,89.269,63.764,0.621,0,48.498,-1.152,-20.205,9.73,NA,1570809551.516,1.317000150680542,0,29.134,2.721,50,-1.065,29.65,3.228,Forehand,Narrow 60 MPH,NA,Down the Line
1026197,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.562,-2.155,59.367,42.405,1.152,0,-20.205,9.73,47.338,-0.421,NA,1570809553.152,1.6359999179840088,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026198,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.486,6.048,44.763,31.974,2.844,0,47.907,-1.59,-20.205,9.73,NA,1570809554.783,1.63100004196167,0,29.562,-2.155,47.338,-0.421,29.134,2.721,Backhand,Narrow 60 MPH,NA,Cross Court
1026199,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,27.936,2.446,59.993,42.852,1.262,0,-20.205,9.73,50,-2.257,NA,1570809556.150,1.3670001029968262,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026200,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-27.846,2.446,61.924,44.232,2.42,0,45.577,-0.607,-21.361,2.909,NA,1570809560.788,4.638000011444092,0,27.936,2.446,50,-2.257,29.562,-2.155,Forehand,Narrow 60 MPH,NA,Down the Line
1026201,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.612,2.967,59.868,42.763,1.568,0,-21.361,2.909,50,-4.45,NA,1570809562.138,1.3499999046325684,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026202,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,0,NA,-49.543,12.286,38.454,27.467,3.957,0,50,-16.178,-21.361,2.909,NA,1570809563.977,1.8389999866485596,0,29.612,2.967,50,-4.45,27.936,2.446,Forehand,Narrow 60 MPH,NA,Down the Line
1026203,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.497,-2.384,58.29,41.635,1.711,0,-21.361,2.909,47.999,-0.61,NA,1570809565.216,1.2390000820159912,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026204,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-25.759,9.049,53.8,38.429,3.278,0,46.977,-1.681,-21.361,2.909,NA,1570809566.763,1.5469999313354492,0,30.497,-2.384,47.999,-0.61,29.612,2.967,Backhand,Narrow 60 MPH,NA,Cross Court
1026205,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.022,2.512,62.04,44.314,1.709,0,-21.361,2.909,50,-6.372,NA,1570809568.140,1.377000093460083,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026206,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-32.498,8.207,82.668,59.049,1.96,0,48.106,-0.603,-29.133,0.097,NA,1570809569.566,1.4259998798370361,0,29.022,2.512,50,-6.372,30.497,-2.384,Forehand,Narrow 60 MPH,NA,Down the Line
1026207,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.207,-3.23,64.323,45.945,1.598,0,-29.133,0.097,47.946,-0.613,NA,1570809571.107,1.5410001277923584,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026208,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-27.853,8.939,45.365,32.404,4.911,0,50,-3.434,-29.133,0.097,NA,1570809572.896,1.7889997959136963,0,30.207,-3.23,47.946,-0.613,29.022,2.512,Backhand,Narrow 60 MPH,NA,Cross Court
1026209,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.226,2.923,60.698,43.356,1.833,0,-32.894,-1.458,50,-4.748,NA,1570809574.102,1.2060000896453857,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026209,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,8.207,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,30.226,2.923,50,-4.748,30.207,-3.23,Forehand,Narrow 60 MPH,NA,Down the Line
1026210,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.62,-2.099,56.913,40.652,1.892,0,-32.894,-1.458,47.635,0.344,NA,1570809577.152,3.049999952316284,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026211,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,1,NA,-38.064,6.859,56.446,40.319,4.745,0,49.241,-1.986,-32.894,-1.458,NA,1570809578.871,1.7190001010894775,0,32.62,-2.099,47.635,0.344,30.226,2.923,Backhand,Narrow 60 MPH,NA,Cross Court
1026212,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.001,2.766,69.861,49.9,1.422,0,-32.894,-1.458,50,-8.892,NA,1570809580.155,1.2839999198913574,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026213,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-27.075,6.692,56.343,40.245,2.98,0,50,-1.1,-32.894,-1.458,NA,1570809581.720,1.565000057220459,0,32.001,2.766,50,-8.892,32.62,-2.099,Forehand,Narrow 60 MPH,NA,Down the Line
1026214,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.821,-2.479,63.31,45.221,1.375,0,-32.894,-1.458,48.18,-0.004,NA,1570809583.097,1.376999855041504,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026215,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.967,4.159,47.867,34.191,2.284,0,47.654,-1.236,-32.894,-1.458,NA,1570809584.631,1.5340001583099365,0,31.821,-2.479,48.18,-0.004,32.001,2.766,Backhand,Narrow 60 MPH,NA,Cross Court
1026216,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.095,2.78,62.737,44.812,1.651,0,-41.67,-3.375,50,-4.243,NA,1570809586.048,1.4170000553131104,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026217,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,4,NA,-27.565,14.404,61.029,43.592,3.094,0,50,-11.83,-41.67,-3.375,NA,1570809587.556,1.5079998970031738,0,31.095,2.78,50,-4.243,31.821,-2.479,Forehand,Narrow 60 MPH,NA,Down the Line
1026218,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,18.762,-5.795,74.407,53.148,1.407,0,-41.67,-3.375,49.284,-0.325,NA,1570809588.802,1.246000051498413,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026219,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-31.988,4.075,61.738,44.099,3.408,0,50,-2.121,-41.67,-3.375,NA,1570809590.812,2.009999990463257,0,18.762,-5.795,49.284,-0.325,31.095,2.78,Backhand,Narrow 60 MPH,NA,Cross Court
1026220,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.92,3.482,63.324,45.231,1.594,0,-41.67,-3.375,50,-8.606,NA,1570809594.769,3.9570000171661377,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026221,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,0,NA,-51.152,-6.929,89.088,63.634,4.859,0,49.22,-0.94,-41.67,-3.375,NA,1570809596.364,1.5950000286102295,0,28.92,3.482,50,-8.606,18.762,-5.795,Forehand,Narrow 60 MPH,NA,Cross Court
1026222,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.8,-1.981,63.579,45.413,1.438,0,-31.847,1.893,46.984,-0.283,NA,1570809601.141,4.7769999504089355,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026223,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-25.421,6.224,48.572,34.695,4.586,0,46.666,-1.902,-31.847,1.893,NA,1570809602.848,1.7070000171661377,0,31.8,-1.981,46.984,-0.283,28.92,3.482,Backhand,Narrow 60 MPH,NA,Cross Court
1026224,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,28.692,3.686,63.959,45.685,1.228,0,-31.847,1.893,50,-6.955,NA,1570809603.961,1.1129999160766602,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026224,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,1.665,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,28.692,3.686,50,-6.955,31.8,-1.981,Forehand,Narrow 60 MPH,NA,Down the Line
1026225,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.772,-1.721,61.15,43.679,1.391,0,-50,-15.863,46.766,0.088,NA,1570809606.928,2.9670000076293945,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026226,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-17.94,1.996,41.441,29.601,2.138,0,46.287,-0.856,-50,-15.048,NA,1570809608.425,1.496999979019165,0,30.772,-1.721,46.766,0.088,28.692,3.686,Backhand,Narrow 60 MPH,NA,Cross Court
1026227,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.419,3.323,69.401,49.572,1.702,0,-50,-15.048,50,-9.017,NA,1570809609.856,1.430999994277954,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026228,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-30.641,9.179,71.795,51.282,1.927,0,48.48,-1.065,-50,-15.048,NA,1570809611.214,1.3580000400543213,0,31.419,3.323,50,-9.017,30.772,-1.721,Forehand,Narrow 60 MPH,NA,Down the Line
1026229,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.735,-1.623,63.317,45.226,1.618,0,-50,-15.048,47.318,0.044,NA,1570809612.930,1.7160000801086426,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026230,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-31.741,7.873,49.975,35.697,4.449,0,46.334,-0.402,-50,-15.048,NA,1570809614.524,1.5939998626708984,0,31.735,-1.623,47.318,0.044,31.419,3.323,Backhand,Narrow 60 MPH,NA,Cross Court
1026231,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.563,2.71,65.134,46.524,1.424,0,-50,-11.695,50,-1.191,NA,1570809615.857,1.3330001831054687,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026231,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,6.224,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,29.563,2.71,50,-1.191,31.735,-1.623,Forehand,Narrow 60 MPH,NA,Down the Line
1026232,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.779,-1.735,63.46,45.329,1.729,0,-50,-9.471,50,0.68,NA,1570809618.692,2.8349997997283936,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026233,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-21.103,7.532,50.542,36.102,2.063,0,46.283,-0.985,-50,-9.471,NA,1570809620.173,1.4810001850128174,0,29.779,-1.735,50,0.68,29.563,2.71,Backhand,Narrow 60 MPH,NA,Cross Court
1026234,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,29.682,2.725,61.93,44.236,1.13,0,-50,-9.471,50,-4.117,NA,1570809621.571,1.3980000019073486,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026234,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,11.507,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,29.682,2.725,50,-4.117,29.779,-1.735,Forehand,Narrow 60 MPH,NA,Down the Line
1026235,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,30.954,-2.473,64.211,45.865,1.589,0,-50,-9.471,32.683,-2.394,NA,1570809624.669,3.0979998111724854,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026236,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,4,NA,-25.53,11.174,35.43,25.307,6.432,0,50,-14.372,-50,-9.471,NA,1570809626.399,1.7300000190734863,0,30.954,-2.473,32.683,-2.394,29.682,2.725,Backhand,Narrow 60 MPH,NA,Cross Court
1026237,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.358,3.187,70.765,50.546,1.455,0,-50,-9.471,50,-5.659,NA,1570809627.507,1.1080000400543213,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026238,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-16.597,7.742,61.805,44.146,0.013,0,50,-5.145,-50,-9.471,NA,1570809628.714,1.2070000171661377,0,32.358,3.187,50,-5.659,30.954,-2.473,Forehand,Narrow 60 MPH,NA,Down the Line
1026239,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,33.097,-2.04,59.985,42.846,1.983,0,-50,-9.471,48.894,-0.441,NA,1570809630.432,1.7179999351501465,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026240,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-28.628,6.427,54.351,38.822,3.884,0,48.729,-0.451,-50,-9.471,NA,1570809631.976,1.5440001487731934,0,33.097,-2.04,48.894,-0.441,32.358,3.187,Backhand,Narrow 60 MPH,NA,Cross Court
1026241,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,0,0,NA,22.55,-20.716,140,100,2.515,0,-47.024,-19.796,11.136,-1.72,NA,1570809676.300,44.323999881744385,0,NA,NA,NA,NA,NA,NA,Forehand,Narrow 60 MPH,NA,NA
1026241,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,-3.689,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,22.55,-20.716,11.136,-1.72,33.097,-2.04,Backhand,Narrow 60 MPH,NA,Down the Line
1026242,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,0,1,NA,40.406,2.398,78.379,55.985,2.623,0,-34.225,-20,50,-0.368,NA,1570809884.343,208.04299998283386,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026243,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-13.313,-1.879,45.495,32.496,0.871,0,50,-5.391,-34.225,-20,NA,1570809885.588,1.2450001239776611,0,40.406,2.398,50,-0.368,22.55,-20.716,Forehand,Power Baseliner,NA,Cross Court
1026244,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,36.871,7.995,77.059,55.042,1.6,0,-34.225,-20,46.421,5.878,NA,1570809889.562,3.9739999771118164,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026245,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-16.202,5.776,59.935,42.811,0.817,0,50,2.027,-34.225,-20,NA,1570809890.828,1.2660000324249268,0,36.871,7.995,46.421,5.878,40.406,2.398,Forehand,Power Baseliner,NA,Down the Line
1026246,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,0,0,NA,44.458,-0.895,75.815,54.153,3.063,0,-38.747,-20,50,-4.194,NA,1570809894.340,3.5119998455047607,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026247,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.698,7.104,63.551,45.393,0.089,0,50,-7.829,-38.747,-20,NA,1570809895.431,1.0910000801086426,0,44.458,-0.895,50,-4.194,36.871,7.995,Forehand,Power Baseliner,NA,Cross Court
1026248,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,31.228,-6.199,56.279,40.199,2.446,0,-38.747,-20,49.027,-4.482,NA,1570809899.202,3.7709999084472656,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026249,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-28.93,7.478,47.422,33.873,4.168,0,47.679,-4.053,-38.747,-20,NA,1570809900.904,1.7020001411437988,0,31.228,-6.199,49.027,-4.482,44.458,-0.895,Backhand,Power Baseliner,NA,Cross Court
1026250,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,34.715,6.705,59.983,42.845,2.992,0,-38.747,-20,50,-2.617,NA,1570809904.221,3.316999912261963,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026250,12205,89ab63cd469b0589,0,1,Michael,Michael,0,0,NA,0,1.665,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,34.715,6.705,50,-2.617,31.228,-6.199,Forehand,Power Baseliner,NA,Down the Line
1026251,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,4,NA,19.96,-10.542,104.418,74.584,7.332,0,-27.348,-1.104,39.518,-10.956,NA,1570809908.301,4.080000162124634,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026252,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-26.607,8.654,47.335,33.811,2.664,0,37.786,-12.184,-27.348,-1.104,NA,1570809910.088,1.7869999408721924,0,19.96,-10.542,39.518,-10.956,34.715,6.705,Backhand,Power Baseliner,NA,Cross Court
1026253,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,0,1,NA,39.674,2.688,67.361,48.115,2.768,0,-30.077,-1.429,50,-6.676,NA,1570809916.004,5.915999889373779,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026254,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-30.738,2.515,75.742,54.101,2.034,0,50,-1.554,-30.077,-1.429,NA,1570809917.323,1.319000005722046,0,39.674,2.688,50,-6.676,19.96,-10.542,Forehand,Power Baseliner,NA,Down the Line
1026255,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,35.563,7.887,67.046,47.89,1.744,0,-30.077,-1.429,44.374,6.629,NA,1570809920.857,3.5340001583099365,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026256,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,4,NA,-32.166,14.864,71.407,51.005,4.496,0,50,2.014,-30.077,-1.429,NA,1570809922.312,1.4549999237060547,0,35.563,7.887,44.374,6.629,39.674,2.688,Forehand,Power Baseliner,NA,Down the Line
1026257,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,38.9,-1.257,75.246,53.747,2.536,0,-30.077,-1.429,50,-5.038,NA,1570809925.620,3.307999849319458,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026258,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-28.642,8.432,64.499,46.071,2.575,0,50,-6.28,-30.077,-1.429,NA,1570809927.045,1.4250001907348633,0,38.9,-1.257,50,-5.038,35.563,7.887,Forehand,Power Baseliner,NA,Cross Court
1026259,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.071,-5.697,62.643,44.745,1.634,0,-30.077,-1.429,49.178,-4.367,NA,1570809930.166,3.120999813079834,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026260,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-11.425,7.839,46.389,33.135,0.112,0,48.389,-5.29,-30.077,-1.429,NA,1570809931.553,1.3870000839233398,0,32.071,-5.697,49.178,-4.367,38.9,-1.257,Backhand,Power Baseliner,NA,Cross Court
1026261,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,35.838,8.156,59.499,42.499,3.284,0,-30.077,-1.429,41.95,7.197,NA,1570809935.002,3.449000120162964,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026262,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,0,0,NA,-48.56,6.42,64.204,45.86,8.736,0,48.225,1.121,-30.077,-1.429,NA,1570809936.868,1.8659999370574951,0,35.838,8.156,41.95,7.197,32.071,-5.697,Forehand,Power Baseliner,NA,Down the Line
1026263,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,4,NA,21.223,-11.935,36.664,26.189,3.983,0,-30.077,-1.429,40.049,-9.106,NA,1570809938.929,2.060999870300293,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026264,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-18.858,8.325,43.647,31.177,1.622,0,50,-20,-30.077,-1.429,NA,1570809940.783,1.8540000915527344,0,21.223,-11.935,40.049,-9.106,35.838,8.156,Backhand,Power Baseliner,NA,Cross Court
1026265,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,35.331,3.748,70.22,50.157,2.095,0,-32.117,-1.424,50,-8.656,NA,1570809947.116,6.33299994468689,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026266,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-21.789,0.894,56.033,40.024,2.294,0,50,-13.262,-32.117,-1.424,NA,1570809948.556,1.440000057220459,0,35.331,3.748,50,-8.656,21.223,-11.935,Forehand,Power Baseliner,NA,Down the Line
1026267,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,33.651,7.748,68.768,49.12,2.173,0,-32.117,-1.424,50,2.381,NA,1570809951.987,3.430999994277954,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026268,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-32.397,-7.294,81.186,57.99,1.967,0,50,1.347,-32.117,-1.424,NA,1570809953.356,1.36899995803833,0,33.651,7.748,50,2.381,35.331,3.748,Forehand,Power Baseliner,NA,Cross Court
1026269,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,0,1,NA,42.511,-2.433,78.93,56.379,2.752,0,-32.117,-1.424,50,-2.937,NA,1570809956.760,3.4040000438690186,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026270,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-24.294,2.236,43.38,30.986,5.451,0,50,9.912,-32.117,-1.424,NA,1570809958.357,1.5970001220703125,0,42.511,-2.433,50,-2.937,33.651,7.748,Forehand,Power Baseliner,NA,Cross Court
1026271,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,32.699,-5.699,64.576,46.125,2.438,0,-32.117,-1.424,48.971,-3.699,NA,1570809961.700,3.3429999351501465,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026272,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-23.597,2.107,54.858,39.185,2.354,0,50,-7.254,-32.117,-1.424,NA,1570809963.263,1.562999963760376,0,32.699,-5.699,48.971,-3.699,42.511,-2.433,Backhand,Power Baseliner,NA,Cross Court
1026273,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,0,NA,34.389,6.905,59.863,42.759,2.534,0,-32.117,-1.424,39.778,7.1,NA,1570809966.542,3.2790000438690186,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026274,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,1,NA,-36.641,4.154,63.327,45.234,4.018,0,49.146,0.816,-32.117,-1.424,NA,1570809968.075,1.5329999923706055,0,34.389,6.905,39.778,7.1,32.699,-5.699,Forehand,Power Baseliner,NA,Down the Line
1026275,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,4,NA,20.766,-10.853,38.147,27.248,4.373,0,-32.117,-1.424,41.636,-9.673,NA,1570809970.279,2.2039999961853027,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026275,12205,89ab63cd469b0589,0,1,Michael,Michael,0,4,NA,0,4.421,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,1,20.766,-10.853,41.636,-9.673,34.389,6.905,Backhand,Power Baseliner,NA,Cross Court
1026276,12205,89ab63cd469b0589,0,1,Ball Machine,Michael,1,1,NA,38.9,4.365,72.498,51.784,3.126,0,-28.888,0.432,46.129,2.694,NA,1570809978.543,8.263999938964844,0,NA,NA,NA,NA,NA,NA,Forehand,Power Baseliner,NA,NA
1026277,12205,89ab63cd469b0589,0,0,Michael,Ball Machine,1,0,NA,-28.526,5.099,65.106,46.504,2.713,0,50,-1.055,-28.888,0.432,NA,1570809980.015,1.4720001220703125,0,38.9,4.365,46.129,2.694,20.766,-10.853,Forehand,Power Baseliner,NA,Down the Line
